snapshot_date,product_id,stock_units,reorder_point
2026-02-18,200220,8,140
2026-02-18,200114,208,52
2026-02-18,200037,211,72
2026-02-18,200096,148,40
2026-02-18,200120,156,48
2026-02-18,200149,88,168
2026-02-18,200015,50,116
2026-02-18,200183,174,150
2026-02-18,200100,146,157
2026-02-18,200187,198,63
2026-02-18,200235,63,170
2026-02-18,200134,55,148
2026-02-18,200234,65,175
2026-02-18,200013,179,150
2026-02-18,200026,135,95
2026-02-18,200057,20,174
2026-02-18,200058,122,138
2026-02-18,200123,150,23
2026-02-18,200140,191,104
2026-02-18,200106,248,113
2026-02-18,200245,104,42
2026-02-18,200238,226,94
2026-02-18,200145,39,111
2026-02-18,200186,45,80
2026-02-18,200006,166,159
2026-02-18,200012,136,76
2026-02-18,200214,15,59
2026-02-18,200048,112,34
2026-02-18,200188,244,135
2026-02-18,200224,156,47
2026-02-18,200168,159,158
2026-02-18,200028,72,130
2026-02-18,200062,30,122
2026-02-18,200178,21,54
2026-02-18,200027,163,131
2026-02-18,200133,178,46
2026-02-18,200060,113,70
2026-02-18,200081,198,47
2026-02-18,200122,64,146
2026-02-18,200020,204,79
2026-02-18,200170,87,96
2026-02-18,200163,246,163
2026-02-18,200119,167,42
2026-02-18,200236,143,126
2026-02-18,200041,49,98
2026-02-18,200138,203,90
2026-02-18,200021,163,160
2026-02-18,200016,52,113
2026-02-18,200007,176,51
2026-02-18,200089,57,109
2026-02-18,200216,157,145
2026-02-18,200155,238,84
2026-02-18,200111,167,46
2026-02-18,200051,29,24
2026-02-18,200074,61,35
2026-02-18,200152,164,42
2026-02-18,200082,143,172
2026-02-18,200113,38,125
2026-02-18,200205,153,123
2026-02-18,200056,61,70
2026-02-18,200039,13,141
2026-02-18,200059,166,135
2026-02-18,200044,64,45
2026-02-18,200195,79,68
2026-02-18,200172,248,175
2026-02-18,200217,196,175
2026-02-18,200202,186,143
2026-02-18,200136,110,121
2026-02-18,200223,125,63
2026-02-18,200011,187,96
2026-02-18,200147,64,44
2026-02-25,200087,17,79
2026-02-25,200176,176,65
2026-02-25,200133,149,20
2026-02-25,200138,79,166
2026-02-25,200173,152,36
2026-02-25,200234,27,148
2026-02-25,200147,19,63
2026-02-25,200222,219,174
2026-02-25,200158,189,42
2026-02-25,200216,69,24
2026-02-25,200126,55,93
2026-02-25,200167,114,26
2026-02-25,200185,142,24
2026-02-25,200066,10,93
2026-02-25,200155,123,121
2026-02-25,200178,185,115
2026-02-25,200144,40,20
2026-02-25,200012,204,114
2026-02-25,200183,62,85
2026-02-25,200120,126,47
2026-02-25,200197,86,64
2026-02-25,200081,221,69
2026-02-25,200212,247,72
2026-02-25,200139,200,74
2026-02-25,200189,188,152
2026-02-25,200046,77,75
2026-02-25,200174,125,125
2026-02-25,200093,67,24
2026-02-25,200223,94,78
2026-02-25,200039,185,115
2026-02-25,200089,174,158
2026-02-25,200080,215,31
2026-02-25,200094,39,49
2026-02-25,200140,165,59
2026-02-25,200193,117,151
2026-02-25,200131,107,65
2026-02-25,200207,231,84
2026-02-25,200117,230,30
2026-02-25,200141,126,39
2026-02-25,200156,38,76
2026-02-25,200001,80,42
2026-02-25,200010,139,42
2026-02-25,200164,35,105
2026-02-25,200157,182,71
2026-02-25,200067,216,169
2026-02-25,200150,122,101
2026-02-25,200209,15,134
2026-02-25,200061,146,86
2026-02-25,200006,184,138
2026-02-25,200020,138,69
2026-02-25,200165,204,102
2026-02-25,200210,99,32
2026-02-25,200153,134,104
2026-02-25,200198,138,163
2026-02-25,200063,51,129
2026-02-25,200159,15,52
2026-02-25,200018,205,84
2026-02-25,200142,238,127
2026-02-25,200148,86,84
2026-02-25,200145,118,58
2026-02-25,200135,177,140
2026-02-25,200040,53,73
2026-02-25,200208,4,36
2026-02-25,200233,81,120
2026-02-25,200181,169,103
2026-02-25,200122,165,161
2026-02-25,200247,197,122
2026-02-25,200213,63,120
2026-02-25,200244,241,38
2026-02-25,200022,237,130
2026-02-25,200143,133,125
2026-02-25,200008,100,42
2026-02-25,200056,58,51
2026-02-25,200241,98,112
2026-02-25,200199,82,169
2026-02-25,200236,86,142
2026-02-25,200062,207,146
2026-02-25,200075,116,113
2026-02-25,200073,104,26
2026-02-25,200007,7,119
2026-02-25,200035,244,48
2026-02-25,200226,130,133
2026-02-25,200026,177,48
2026-02-25,200169,228,66
2026-02-25,200125,1,166
2026-02-25,200232,204,82
2026-02-25,200098,182,62
2026-02-25,200180,16,37
2026-02-25,200088,159,146
2026-02-25,200215,133,36
2026-02-25,200121,119,157
2026-02-25,200217,121,121
2026-02-25,200177,29,102
2026-02-25,200160,211,20
2026-02-25,200154,230,149
2026-02-25,200123,169,119
2026-02-25,200099,47,27
2026-02-25,200113,154,79
2026-02-25,200106,112,150
2026-02-25,200224,235,105
2026-03-04,200072,73,33
2026-03-04,200158,154,96
2026-03-04,200240,4,102
2026-03-04,200129,122,166
2026-03-04,200110,75,175
2026-03-04,200175,107,75
2026-03-04,200091,131,154
2026-03-04,200002,90,55
2026-03-04,200108,116,114
2026-03-04,200063,79,111
2026-03-04,200160,50,20
2026-03-04,200061,170,114
2026-03-04,200115,55,141
2026-03-04,200045,95,116
2026-03-04,200225,80,85
2026-03-04,200054,204,68
2026-03-04,200016,26,142
2026-03-04,200177,13,66
2026-03-04,200084,40,76
2026-03-04,200092,76,49
2026-03-04,200140,109,115
2026-03-04,200004,154,113
2026-03-04,200136,123,108
2026-03-04,200032,46,151
2026-03-04,200229,87,31
2026-03-04,200071,41,56
2026-03-04,200171,245,133
2026-03-04,200189,48,145
2026-03-04,200214,94,69
2026-03-04,200206,19,177
2026-03-04,200120,139,32
2026-03-04,200228,99,62
2026-03-04,200198,246,105
2026-03-04,200201,236,85
2026-03-04,200147,150,172
2026-03-04,200181,190,80
2026-03-04,200182,55,169
2026-03-04,200098,146,166
2026-03-04,200161,89,60
2026-03-04,200008,189,108
2026-03-04,200049,128,177
2026-03-04,200111,235,45
2026-03-04,200006,204,136
2026-03-04,200141,119,45
2026-03-04,200102,183,124
2026-03-04,200164,82,160
2026-03-04,200104,44,76
2026-03-04,200055,131,154
2026-03-04,200126,87,43
2026-03-04,200059,133,93
2026-03-04,200117,52,20
2026-03-04,200233,95,114
2026-03-04,200247,37,116
2026-03-04,200097,0,46
2026-03-04,200246,172,55
2026-03-04,200118,158,123
2026-03-04,200174,157,138
2026-03-04,200052,184,66
2026-03-04,200221,36,134
2026-03-04,200046,208,80
2026-03-04,200031,124,67
2026-03-04,200105,164,56
2026-03-04,200242,206,126
2026-03-04,200053,114,42
2026-03-04,200178,173,130
2026-03-04,200044,185,122
2026-03-04,200116,41,114
2026-03-04,200163,68,62
2026-03-04,200030,38,158
2026-03-04,200041,99,146
2026-03-04,200125,161,113
2026-03-04,200121,223,145
2026-03-04,200236,240,112
2026-03-04,200211,105,108
2026-03-04,200114,63,122
2026-03-04,200050,85,35
2026-03-04,200047,112,126
2026-03-04,200112,166,53
2026-03-04,200010,143,44
2026-03-04,200014,168,20
2026-03-04,200075,168,67
2026-03-04,200143,53,40
2026-03-04,200165,240,108
2026-03-04,200025,130,112
2026-03-04,200186,155,115
2026-03-04,200106,7,98
2026-03-04,200215,80,57
2026-03-04,200230,103,167
2026-03-04,200185,187,86
2026-03-04,200077,34,44
2026-03-04,200203,115,55
2026-03-04,200216,115,109
2026-03-04,200064,242,104
2026-03-04,200011,143,173
2026-03-04,200183,31,112
2026-03-04,200056,150,89
2026-03-04,200210,31,26
2026-03-04,200148,107,60
2026-03-04,200035,75,104
2026-03-04,200024,35,42
2026-03-11,200044,59,84
2026-03-11,200128,84,163
2026-03-11,200178,147,128
2026-03-11,200210,246,145
2026-03-11,200080,158,109
2026-03-11,200089,146,62
2026-03-11,200201,226,155
2026-03-11,200220,229,144
2026-03-11,200164,59,111
2026-03-11,200208,129,36
2026-03-11,200118,225,50
2026-03-11,200204,237,44
2026-03-11,200186,214,71
2026-03-11,200133,153,24
2026-03-11,200056,144,134
2026-03-11,200236,172,174
2026-03-11,200175,144,67
2026-03-11,200226,25,92
2026-03-11,200176,137,149
2026-03-11,200235,169,126
2026-03-11,200244,135,108
2026-03-11,200108,52,157
2026-03-11,200053,136,129
2026-03-11,200076,214,103
2026-03-11,200082,107,98
2026-03-11,200137,55,25
2026-03-11,200217,245,74
2026-03-11,200111,47,146
2026-03-11,200135,146,150
2026-03-11,200096,38,65
2026-03-11,200147,183,128
2026-03-11,200221,139,123
2026-03-11,200059,189,163
2026-03-11,200183,65,111
2026-03-11,200123,168,176
2026-03-11,200113,123,84
2026-03-11,200067,221,118
2026-03-11,200072,119,115
2026-03-11,200075,30,45
2026-03-11,200157,216,139
2026-03-11,200063,112,140
2026-03-11,200041,141,123
2026-03-11,200142,32,78
2026-03-11,200139,242,152
2026-03-11,200069,181,139
2026-03-11,200085,182,136
2026-03-11,200149,237,110
2026-03-11,200233,218,171
2026-03-11,200074,35,109
2026-03-11,200093,134,104
2026-03-11,200127,77,86
2026-03-11,200095,223,124
2026-03-11,200237,46,63
2026-03-11,200101,64,75
2026-03-11,200006,178,58
2026-03-11,200046,108,35
2026-03-11,200066,229,100
2026-03-11,200207,227,149
2026-03-11,200084,107,40
2026-03-11,200014,156,136
2026-03-11,200122,36,66
2026-03-11,200003,179,67
2026-03-11,200214,83,32
2026-03-11,200021,120,50
2026-03-11,200005,107,27
2026-03-11,200024,62,79
2026-03-11,200045,21,163
2026-03-11,200054,231,47
2026-03-11,200062,102,171
2026-03-11,200190,45,130
2026-03-11,200012,237,163
2026-03-11,200136,211,62
2026-03-11,200194,62,150
2026-03-11,200166,201,100
2026-03-11,200185,45,36
2026-03-11,200181,183,107
2026-03-11,200065,69,38
2026-03-11,200197,195,56
2026-03-11,200022,223,146
2026-03-11,200035,216,51
2026-03-11,200212,9,154
2026-03-11,200174,2,135
2026-03-11,200117,195,60
2026-03-11,200160,209,175
2026-03-11,200061,244,105
2026-03-11,200247,48,63
2026-03-11,200086,100,65
2026-03-11,200148,84,164
2026-03-11,200145,193,50
2026-03-11,200150,248,49
2026-03-11,200090,21,104
2026-03-11,200130,109,27
2026-03-11,200016,160,154
2026-03-11,200187,148,168
2026-03-11,200020,3,136
2026-03-11,200058,110,28
2026-03-11,200239,105,128
2026-03-11,200055,146,92
2026-03-11,200124,81,110
2026-03-11,200116,50,32
2026-03-18,200174,224,151
2026-03-18,200015,239,170
2026-03-18,200175,25,142
2026-03-18,200010,226,158
2026-03-18,200140,153,149
2026-03-18,200094,28,34
2026-03-18,200107,153,37
2026-03-18,200187,95,139
2026-03-18,200050,109,42
2026-03-18,200173,26,28
2026-03-18,200170,21,63
2026-03-18,200195,90,147
2026-03-18,200226,87,142
2026-03-18,200122,209,26
2026-03-18,200243,151,149
2026-03-18,200002,86,53
2026-03-18,200186,103,46
2026-03-18,200058,57,125
2026-03-18,200244,57,160
2026-03-18,200080,108,147
2026-03-18,200205,163,59
2026-03-18,200024,118,22
2026-03-18,200090,56,160
2026-03-18,200152,162,176
2026-03-18,200025,90,171
2026-03-18,200202,242,167
2026-03-18,200155,152,177
2026-03-18,200055,119,81
2026-03-18,200112,140,167
2026-03-18,200078,29,76
2026-03-18,200139,156,29
2026-03-18,200085,39,163
2026-03-18,200215,54,66
2026-03-18,200068,172,141
2026-03-18,200091,149,124
2026-03-18,200194,27,42
2026-03-18,200236,110,35
2026-03-18,200056,74,152
2026-03-18,200166,170,154
2026-03-18,200128,15,69
2026-03-18,200134,134,26
2026-03-18,200079,108,63
2026-03-18,200008,3,58
2026-03-18,200233,162,24
2026-03-18,200204,42,64
2026-03-18,200172,93,155
2026-03-18,200099,163,85
2026-03-18,200031,239,124
2026-03-18,200182,126,36
2026-03-18,200133,24,103
2026-03-18,200087,69,44
2026-03-18,200234,217,152
2026-03-18,200164,81,71
2026-03-18,200072,5,94
2026-03-18,200113,44,102
2026-03-18,200222,150,169
2026-03-18,200168,58,38
2026-03-18,200029,170,73
2026-03-18,200171,203,45
2026-03-18,200121,160,142
2026-03-18,200057,79,112
2026-03-18,200229,206,119
2026-03-18,200092,49,168
2026-03-18,200081,222,148
2026-03-18,200036,153,133
2026-03-18,200124,83,95
2026-03-18,200061,60,21
2026-03-18,200218,239,112
2026-03-18,200156,213,46
2026-03-18,200067,245,123
2026-03-18,200211,60,36
2026-03-18,200116,78,121
2026-03-18,200048,223,153
2026-03-18,200209,243,166
2026-03-18,200207,238,176
2026-03-18,200129,175,55
2026-03-18,200221,36,138
2026-03-18,200052,232,42
2026-03-18,200123,29,179
2026-03-18,200035,73,63
2026-03-18,200188,86,31
2026-03-18,200060,90,96
2026-03-18,200159,108,46
2026-03-18,200083,138,138
2026-03-18,200082,228,136
2026-03-18,200042,52,97
2026-03-18,200161,13,149
2026-03-18,200245,5,143
2026-03-18,200032,166,36
2026-03-18,200125,159,49
2026-03-18,200118,42,63
2026-03-18,200003,230,148
2026-03-18,200040,203,82
2026-03-18,200201,122,147
2026-03-18,200049,12,69
2026-03-18,200004,159,45
2026-03-18,200027,0,81
2026-03-18,200127,40,89
2026-03-18,200160,102,124
2026-03-18,200064,147,131
2026-03-25,200128,174,95
2026-03-25,200189,40,170
2026-03-25,200214,204,122
2026-03-25,200099,83,170
2026-03-25,200096,167,66
2026-03-25,200019,2,75
2026-03-25,200152,27,121
2026-03-25,200224,144,115
2026-03-25,200036,152,114
2026-03-25,200234,164,128
2026-03-25,200173,11,75
2026-03-25,200014,28,162
2026-03-25,200157,73,55
2026-03-25,200050,125,41
2026-03-25,200095,144,30
2026-03-25,200245,98,119
2026-03-25,200198,115,86
2026-03-25,200075,59,137
2026-03-25,200089,110,58
2026-03-25,200138,191,94
2026-03-25,200081,153,51
2026-03-25,200091,166,111
2026-03-25,200100,234,94
2026-03-25,200029,41,155
2026-03-25,200203,95,93
2026-03-25,200242,216,120
2026-03-25,200009,229,130
2026-03-25,200072,246,125
2026-03-25,200098,66,35
2026-03-25,200084,214,178
2026-03-25,200060,225,130
2026-03-25,200218,77,71
2026-03-25,200130,54,171
2026-03-25,200103,21,26
2026-03-25,200043,24,171
2026-03-25,200161,11,23
2026-03-25,200104,159,32
2026-03-25,200046,125,87
2026-03-25,200172,73,45
2026-03-25,200090,51,116
2026-03-25,200008,162,108
2026-03-25,200237,163,167
2026-03-25,200144,129,129
2026-03-25,200068,79,151
2026-03-25,200032,138,172
2026-03-25,200212,165,40
2026-03-25,200124,234,128
2026-03-25,200022,37,20
2026-03-25,200027,121,125
2026-03-25,200247,224,101
2026-03-25,200143,98,158
2026-03-25,200013,6,152
2026-03-25,200233,0,73
2026-03-25,200199,130,66
2026-03-25,200226,142,105
2026-03-25,200220,68,79
2026-03-25,200018,149,169
2026-03-25,200155,111,74
2026-03-25,200180,88,98
2026-03-25,200194,210,111
2026-03-25,200129,155,142
2026-03-25,200196,139,59
2026-03-25,200118,219,163
2026-03-25,200207,223,103
2026-03-25,200140,59,129
2026-03-25,200227,11,166
2026-03-25,200136,146,85
2026-03-25,200064,103,130
2026-03-25,200070,84,99
2026-03-25,200133,0,131
2026-03-25,200145,151,167
2026-03-25,200147,172,93
2026-03-25,200023,92,139
2026-03-25,200174,45,133
2026-03-25,200184,97,26
2026-03-25,200071,180,158
2026-03-25,200148,151,61
2026-03-25,200162,241,130
2026-03-25,200020,73,50
2026-03-25,200200,37,20
2026-03-25,200106,182,113
2026-03-25,200208,243,84
2026-03-25,200087,242,104
2026-03-25,200059,138,160
2026-03-25,200052,245,82
2026-03-25,200038,26,154
2026-03-25,200188,242,92
2026-03-25,200006,48,124
2026-03-25,200176,40,58
2026-03-25,200102,177,133
2026-03-25,200035,105,152
2026-03-25,200012,222,58
2026-03-25,200125,1,147
2026-03-25,200049,191,97
2026-03-25,200151,179,167
2026-03-25,200182,165,74
2026-03-25,200158,195,158
2026-03-25,200061,112,128
2026-03-25,200127,155,110
2026-03-25,200016,16,137
2026-04-01,200058,153,34
2026-04-01,200187,84,158
2026-04-01,200126,226,86
2026-04-01,200193,44,174
2026-04-01,200016,55,93
2026-04-01,200188,223,68
2026-04-01,200090,96,117
2026-04-01,200028,21,111
2026-04-01,200245,13,140
2026-04-01,200033,89,25
2026-04-01,200138,122,112
2026-04-01,200180,227,52
2026-04-01,200151,76,161
2026-04-01,200045,224,88
2026-04-01,200079,93,67
2026-04-01,200191,10,24
2026-04-01,200198,201,88
2026-04-01,200064,188,49
2026-04-01,200091,54,145
2026-04-01,200147,143,69
2026-04-01,200232,126,120
2026-04-01,200166,131,150
2026-04-01,200234,215,63
2026-04-01,200068,176,177
2026-04-01,200235,67,58
2026-04-01,200143,162,81
2026-04-01,200012,111,40
2026-04-01,200183,77,150
2026-04-01,200225,65,115
2026-04-01,200244,4,42
2026-04-01,200108,0,39
2026-04-01,200176,209,32
2026-04-01,200159,207,132
2026-04-01,200048,7,86
2026-04-01,200110,206,158
2026-04-01,200076,87,33
2026-04-01,200213,149,148
2026-04-01,200060,122,140
2026-04-01,200017,178,73
2026-04-01,200238,88,72
2026-04-01,200070,245,138
2026-04-01,200148,189,116
2026-04-01,200200,18,57
2026-04-01,200121,97,127
2026-04-01,200035,176,43
2026-04-01,200111,21,93
2026-04-01,200096,33,107
2026-04-01,200202,182,121
2026-04-01,200118,90,112
2026-04-01,200019,136,87
2026-04-01,200222,102,164
2026-04-01,200105,153,155
2026-04-01,200230,151,67
2026-04-01,200114,177,173
2026-04-01,200093,96,132
2026-04-01,200032,75,93
2026-04-01,200026,45,135
2026-04-01,200086,71,91
2026-04-01,200095,207,40
2026-04-01,200199,150,120
2026-04-01,200037,114,166
2026-04-01,200089,98,40
2026-04-01,200228,69,71
2026-04-01,200062,97,54
2026-04-01,200195,230,160
2026-04-01,200030,106,164
2026-04-01,200196,120,95
2026-04-01,200077,48,35
2026-04-01,200063,128,53
2026-04-01,200129,126,95
2026-04-01,200039,131,65
2026-04-01,200125,181,27
2026-04-01,200164,188,172
2026-04-01,200040,99,75
2026-04-01,200136,222,23
2026-04-01,200140,109,94
2026-04-01,200207,187,146
2026-04-01,200036,7,64
2026-04-01,200167,232,177
2026-04-01,200104,242,89
2026-04-01,200219,61,95
2026-04-01,200055,213,124
2026-04-01,200201,36,165
2026-04-01,200184,191,83
2026-04-01,200067,232,132
2026-04-01,200177,42,145
2026-04-01,200212,45,37
2026-04-01,200043,147,66
2026-04-01,200001,128,33
2026-04-01,200046,236,54
2026-04-01,200160,26,39
2026-04-01,200029,78,165
2026-04-01,200116,85,100
2026-04-01,200181,213,57
2026-04-01,200161,150,43
2026-04-01,200119,75,113
2026-04-01,200041,165,138
2026-04-01,200175,195,72
2026-04-01,200097,32,77
2026-04-01,200144,134,52
2026-04-08,200226,9,121
2026-04-08,200127,28,104
2026-04-08,200211,92,155
2026-04-08,200124,220,164
2026-04-08,200165,10,169
2026-04-08,200196,57,59
2026-04-08,200036,115,88
2026-04-08,200129,50,61
2026-04-08,200062,32,172
2026-04-08,200207,14,139
2026-04-08,200051,178,60
2026-04-08,200130,204,34
2026-04-08,200232,212,102
2026-04-08,200204,221,32
2026-04-08,200128,26,111
2026-04-08,200244,113,169
2026-04-08,200116,8,99
2026-04-08,200104,225,168
2026-04-08,200029,39,39
2026-04-08,200167,159,91
2026-04-08,200038,29,170
2026-04-08,200012,83,22
2026-04-08,200109,160,46
2026-04-08,200046,70,107
2026-04-08,200025,120,53
2026-04-08,200096,173,139
2026-04-08,200097,138,88
2026-04-08,200030,11,165
2026-04-08,200069,146,38
2026-04-08,200245,60,35
2026-04-08,200157,132,62
2026-04-08,200033,219,150
2026-04-08,200138,185,100
2026-04-08,200147,81,55
2026-04-08,200113,75,173
2026-04-08,200180,17,85
2026-04-08,200084,209,175
2026-04-08,200006,29,44
2026-04-08,200107,244,96
2026-04-08,200070,75,109
2026-04-08,200187,25,130
2026-04-08,200176,100,82
2026-04-08,200191,202,123
2026-04-08,200111,96,148
2026-04-08,200017,53,171
2026-04-08,200112,40,39
2026-04-08,200119,178,147
2026-04-08,200206,33,103
2026-04-08,200220,236,85
2026-04-08,200161,139,35
2026-04-08,200235,114,143
2026-04-08,200205,92,122
2026-04-08,200103,145,151
2026-04-08,200188,96,56
2026-04-08,200044,127,96
2026-04-08,200154,133,165
2026-04-08,200222,117,104
2026-04-08,200018,30,108
2026-04-08,200047,245,73
2026-04-08,200177,79,74
2026-04-08,200199,249,108
2026-04-08,200100,217,176
2026-04-08,200173,74,120
2026-04-08,200106,61,171
2026-04-08,200193,187,73
2026-04-08,200023,206,30
2026-04-08,200137,170,142
2026-04-08,200182,92,160
2026-04-08,200158,69,129
2026-04-08,200056,238,110
2026-04-08,200078,154,123
2026-04-08,200223,149,72
2026-04-08,200118,148,171
2026-04-08,200213,143,64
2026-04-08,200134,103,109
2026-04-08,200086,62,97
2026-04-08,200054,61,69
2026-04-08,200163,160,91
2026-04-08,200160,234,141
2026-04-08,200186,190,96
2026-04-08,200042,156,166
2026-04-08,200239,5,162
2026-04-08,200142,20,43
2026-04-08,200091,191,54
2026-04-08,200178,45,72
2026-04-08,200065,177,126
2026-04-08,200131,232,120
2026-04-08,200035,1,134
2026-04-08,200001,242,145
2026-04-08,200168,126,56
2026-04-08,200148,51,109
2026-04-08,200108,78,151
2026-04-08,200201,78,74
2026-04-08,200164,38,49
2026-04-08,200015,226,26
2026-04-08,200122,115,60
2026-04-08,200152,176,113
2026-04-08,200246,159,63
2026-04-08,200190,6,165
2026-04-08,200172,17,157
2026-04-15,200219,129,30
2026-04-15,200037,222,168
2026-04-15,200015,120,95
2026-04-15,200214,156,58
2026-04-15,200237,69,161
2026-04-15,200134,71,40
2026-04-15,200026,72,107
2026-04-15,200075,49,94
2026-04-15,200032,128,122
2026-04-15,200136,246,73
2026-04-15,200044,92,78
2026-04-15,200220,203,106
2026-04-15,200082,122,68
2026-04-15,200239,166,141
2026-04-15,200008,40,125
2026-04-15,200216,10,61
2026-04-15,200160,164,125
2026-04-15,200154,54,39
2026-04-15,200010,143,32
2026-04-15,200241,108,145
2026-04-15,200198,221,117
2026-04-15,200204,231,146
2026-04-15,200071,82,62
2026-04-15,200235,220,50
2026-04-15,200121,229,127
2026-04-15,200231,140,176
2026-04-15,200164,144,168
2026-04-15,200130,62,132
2026-04-15,200089,80,141
2026-04-15,200148,69,30
2026-04-15,200052,74,128
2026-04-15,200184,106,153
2026-04-15,200191,107,29
2026-04-15,200183,249,123
2026-04-15,200185,189,47
2026-04-15,200151,122,36
2026-04-15,200003,218,123
2026-04-15,200147,146,25
2026-04-15,200158,114,63
2026-04-15,200040,10,177
2026-04-15,200004,113,36
2026-04-15,200173,162,59
2026-04-15,200066,225,178
2026-04-15,200099,136,64
2026-04-15,200149,194,105
2026-04-15,200033,131,132
2026-04-15,200187,203,100
2026-04-15,200174,232,65
2026-04-15,200024,67,54
2026-04-15,200102,77,88
2026-04-15,200186,205,110
2026-04-15,200039,35,152
2026-04-15,200222,127,161
2026-04-15,200095,86,171
2026-04-15,200206,189,129
2026-04-15,200081,1,59
2026-04-15,200205,203,147
2026-04-15,200166,190,69
2026-04-15,200002,38,83
2026-04-15,200061,21,109
2026-04-15,200207,66,156
2026-04-15,200116,65,112
2026-04-15,200195,116,168
2026-04-15,200038,69,172
2026-04-15,200007,126,52
2026-04-15,200238,67,105
2026-04-15,200218,166,101
2026-04-15,200131,38,145
2026-04-15,200023,80,132
2026-04-15,200096,128,117
2026-04-15,200047,128,92
2026-04-15,200244,106,85
2026-04-15,200034,38,22
2026-04-15,200196,245,77
2026-04-15,200232,60,83
2026-04-15,200144,131,158
2026-04-15,200111,239,51
2026-04-15,200022,239,75
2026-04-15,200197,105,127
2026-04-15,200109,218,123
2026-04-15,200050,109,177
2026-04-15,200155,78,172
2026-04-15,200168,132,115
2026-04-15,200072,216,152
2026-04-15,200159,148,53
2026-04-15,200053,10,111
2026-04-15,200035,202,177
2026-04-15,200228,115,158
2026-04-15,200139,162,147
2026-04-15,200005,49,44
2026-04-15,200017,237,178
2026-04-15,200086,111,128
2026-04-15,200199,68,48
2026-04-15,200110,194,115
2026-04-15,200230,149,125
2026-04-15,200119,229,22
2026-04-15,200157,196,144
2026-04-15,200028,191,116
2026-04-15,200063,143,114
2026-04-15,200087,248,161
2026-04-22,200144,135,168
2026-04-22,200101,125,37
2026-04-22,200054,49,47
2026-04-22,200182,133,89
2026-04-22,200203,130,26
2026-04-22,200079,42,89
2026-04-22,200208,159,152
2026-04-22,200188,29,71
2026-04-22,200184,20,138
2026-04-22,200181,30,166
2026-04-22,200078,169,70
2026-04-22,200180,200,123
2026-04-22,200032,89,179
2026-04-22,200008,167,120
2026-04-22,200193,214,36
2026-04-22,200020,91,93
2026-04-22,200242,82,66
2026-04-22,200061,183,124
2026-04-22,200162,138,56
2026-04-22,200241,42,128
2026-04-22,200089,143,83
2026-04-22,200036,94,154
2026-04-22,200102,54,41
2026-04-22,200060,141,44
2026-04-22,200223,19,121
2026-04-22,200038,22,123
2026-04-22,200228,74,147
2026-04-22,200029,117,162
2026-04-22,200212,218,75
2026-04-22,200140,141,90
2026-04-22,200219,219,78
2026-04-22,200082,210,158
2026-04-22,200030,78,30
2026-04-22,200120,172,72
2026-04-22,200071,119,42
2026-04-22,200068,166,20
2026-04-22,200064,136,80
2026-04-22,200198,71,147
2026-04-22,200113,25,62
2026-04-22,200174,36,102
2026-04-22,200131,46,98
2026-04-22,200100,28,156
2026-04-22,200073,40,128
2026-04-22,200230,184,22
2026-04-22,200075,24,40
2026-04-22,200154,162,53
2026-04-22,200199,40,89
2026-04-22,200035,139,111
2026-04-22,200139,162,174
2026-04-22,200007,84,81
2026-04-22,200153,216,70
2026-04-22,200010,173,161
2026-04-22,200109,205,48
2026-04-22,200159,155,162
2026-04-22,200222,38,48
2026-04-22,200202,103,162
2026-04-22,200205,177,44
2026-04-22,200065,50,141
2026-04-22,200019,231,133
2026-04-22,200216,170,153
2026-04-22,200015,83,140
2026-04-22,200192,208,62
2026-04-22,200160,186,145
2026-04-22,200229,52,159
2026-04-22,200232,196,76
2026-04-22,200116,153,30
2026-04-22,200097,34,65
2026-04-22,200165,214,157
2026-04-22,200093,145,115
2026-04-22,200016,208,153
2026-04-22,200033,86,83
2026-04-22,200026,137,43
2026-04-22,200157,184,23
2026-04-22,200069,114,177
2026-04-22,200156,62,132
2026-04-22,200122,244,25
2026-04-22,200028,7,69
2026-04-22,200128,149,121
2026-04-22,200074,62,80
2026-04-22,200245,14,168
2026-04-22,200027,104,144
2026-04-22,200243,187,60
2026-04-22,200196,219,141
2026-04-22,200163,11,70
2026-04-22,200136,184,115
2026-04-22,200072,77,136
2026-04-22,200009,189,158
2026-04-22,200176,231,60
2026-04-22,200047,124,162
2026-04-22,200164,14,54
2026-04-22,200204,191,121
2026-04-22,200190,171,150
2026-04-22,200106,98,61
2026-04-22,200045,138,136
2026-04-22,200186,173,75
2026-04-22,200236,227,177
2026-04-22,200056,159,53
2026-04-22,200218,42,21
2026-04-22,200040,60,94
2026-04-22,200135,155,127
2026-04-29,200137,49,122
2026-04-29,200082,176,42
2026-04-29,200143,123,149
2026-04-29,200005,45,26
2026-04-29,200066,134,27
2026-04-29,200007,52,111
2026-04-29,200086,175,37
2026-04-29,200154,178,99
2026-04-29,200162,133,78
2026-04-29,200152,159,138
2026-04-29,200226,231,159
2026-04-29,200201,205,74
2026-04-29,200139,45,70
2026-04-29,200116,15,52
2026-04-29,200073,31,49
2026-04-29,200054,110,151
2026-04-29,200212,1,127
2026-04-29,200025,249,116
2026-04-29,200172,199,65
2026-04-29,200175,14,41
2026-04-29,200206,192,173
2026-04-29,200114,134,169
2026-04-29,200166,180,147
2026-04-29,200194,230,124
2026-04-29,200081,198,37
2026-04-29,200108,137,74
2026-04-29,200113,55,161
