return_id,order_id,product_id,return_ts,reason,refund_amount
9005194,5020500,200154,2025-08-09,changed_mind,2064.69
9005195,5018959,200217,2025-03-09,not_as_described,3045.58
9005196,5053555,200184,2025-01-23,wrong_size,5330.8
9005197,5045149,200130,2026-06-11,not_as_described,5341.94
9005198,5013904,200162,2025-04-26,damaged_delivery,4762.04
9005199,5033590,200194,2025-04-17,wrong_size,55558.56
9005200,5057983,200007,2025-05-24,damaged_delivery,3147.18
9005201,5022318,200161,2026-05-05,not_as_described,2845.05
9005202,5025169,200239,2025-08-30,defect,1980.74
9005203,5039371,200045,2026-03-08,defect,2450.03
9005204,5042528,200065,2025-09-17,not_as_described,3238.98
9005205,5049795,200117,2025-04-11,wrong_size,990.53
9005206,5033875,200010,2025-07-18,damaged_delivery,5644.74
9005207,5030874,200168,2025-04-26,changed_mind,3162.9
9005208,5014502,200103,2025-07-05,not_as_described,1165.24
9005209,5058166,200232,2026-01-15,changed_mind,901.9
9005210,5036748,200132,2026-02-08,wrong_size,338.81
9005211,5044528,200010,2025-09-05,wrong_size,3121.3
9005212,5018882,200015,2026-03-03,damaged_delivery,13636.05
9005213,5032524,200040,2025-04-05,not_as_described,759.05
9005214,5042840,200043,2026-06-26,defect,5699.37
9005215,5043240,200208,2025-08-28,wrong_size,2960.51
9005216,5003591,200124,2025-11-23,not_as_described,2653.74
9005217,5037088,200112,2025-09-09,wrong_size,7776.16
9005218,5053152,200094,2025-06-19,changed_mind,1851.54
9005219,5051266,200020,2025-01-28,defect,5444.56
9005220,5043685,200095,2025-06-17,defect,1591.48
9005221,5049939,200055,2025-09-28,defect,21037.22
9005222,5030505,200193,2026-04-11,damaged_delivery,1321.24
9005223,5034895,200215,2025-12-14,damaged_delivery,4367.43
9005224,5010978,200197,2025-02-06,changed_mind,9124.64
9005225,5026810,200041,2025-04-19,defect,888.99
9005226,5055421,200233,2026-04-23,wrong_size,3984.03
9005227,5032003,200001,2026-01-11,wrong_size,3681.07
9005228,5053525,200143,2025-12-17,wrong_size,6082.17
9005229,5014429,200040,2025-10-16,changed_mind,366.6
9005230,5003162,200201,2026-03-14,not_as_described,2129.09
9005231,5059623,200120,2025-10-20,damaged_delivery,9095.95
9005232,5046904,200092,2025-04-14,changed_mind,5034.6
9005233,5024180,200139,2025-06-07,damaged_delivery,4965.25
9005234,5000564,200059,2025-12-17,changed_mind,2564.7
9005235,5035101,200183,2025-07-13,wrong_size,4169.64
9005236,5045795,200142,2025-11-01,damaged_delivery,1626.75
9005237,5004243,200128,2025-07-31,not_as_described,2535.42
9005238,5031324,200070,2026-05-05,damaged_delivery,4473.52
9005239,5011541,200102,2025-02-18,damaged_delivery,3615.19
9005240,5012276,200022,2026-01-09,defect,9384.53
9005241,5055708,200211,2025-01-21,wrong_size,3202.81
9005242,5058135,200022,2025-09-03,wrong_size,3247.89
9005243,5055564,200024,2025-06-11,changed_mind,1980.74
9005244,5038000,200076,2025-07-11,defect,1541.28
9005245,5048274,200228,2025-06-01,defect,5953.03
9005246,5039294,200224,2025-07-31,defect,2442.8
9005247,5023812,200200,2025-02-11,wrong_size,2803.11
9005248,5028512,200105,2025-09-02,changed_mind,2177.94
9005249,5009581,200167,2026-01-27,defect,1224.11
9005250,5036159,200052,2025-12-27,not_as_described,1511.41
9005251,5004579,200144,2025-03-14,not_as_described,4724.97
9005252,5052035,200118,2025-07-13,damaged_delivery,1241.64
9005253,5029587,200055,2025-12-24,not_as_described,22990.86
9005254,5042801,200047,2026-04-04,not_as_described,5236.5
9005255,5012664,200080,2025-03-20,damaged_delivery,3761.01
9005256,5010448,200207,2026-03-03,defect,7485.86
9005257,5030926,200186,2026-03-25,defect,1619.62
9005258,5034220,200024,2025-08-10,wrong_size,3433.7
9005259,5012245,200117,2025-12-22,defect,422.18
9005260,5025924,200054,2025-05-03,wrong_size,13133.99
9005261,5013679,200050,2026-04-26,damaged_delivery,860.11
9005262,5026540,200174,2025-06-27,wrong_size,8870.36
9005263,5006496,200069,2026-05-30,wrong_size,4003.15
9005264,5022462,200089,2025-04-19,damaged_delivery,2920.43
9005265,5013995,200243,2025-01-16,damaged_delivery,5492.79
9005266,5054135,200095,2025-01-30,damaged_delivery,5126.18
9005267,5001817,200024,2026-06-15,wrong_size,6425.45
9005268,5050417,200064,2026-05-30,damaged_delivery,4457.96
9005269,5030281,200209,2026-02-20,wrong_size,7426.91
9005270,5018885,200138,2026-05-24,wrong_size,14258.46
9005271,5011801,200056,2025-08-08,damaged_delivery,2193.55
9005272,5029760,200034,2025-10-04,damaged_delivery,2356.61
9005273,5015771,200014,2025-06-25,not_as_described,13434.47
9005274,5015777,200056,2025-07-28,wrong_size,748.84
9005275,5011236,200165,2026-06-26,changed_mind,3145.01
9005276,5015965,200218,2025-05-11,not_as_described,4388.92
9005277,5019225,200048,2026-03-27,changed_mind,3077.95
9005278,5019933,200155,2025-03-27,not_as_described,20996.83
9005279,5043073,200069,2025-04-07,not_as_described,1428.74
9005280,5058957,200089,2025-04-15,wrong_size,4374.78
9005281,5020115,200170,2026-06-17,defect,751.41
9005282,5015397,200173,2026-01-19,damaged_delivery,3222.04
9005283,5019907,200139,2025-06-25,not_as_described,7414.58
9005284,5043592,200165,2025-03-04,defect,6354.3
9005285,5005333,200198,2025-03-03,defect,1472.58
9005286,5039508,200056,2025-01-28,not_as_described,955.41
9005287,5021865,200175,2025-06-29,damaged_delivery,3446.43
9005288,5034255,200220,2025-09-25,not_as_described,2623.57
9005289,5020053,200089,2026-03-19,wrong_size,2533.03
9005290,5032768,200158,2025-06-16,changed_mind,4871.58
9005291,5047393,200177,2026-03-28,not_as_described,4299.96
9005292,5026095,200244,2025-04-17,defect,1444.21
9005293,5036086,200011,2025-12-17,changed_mind,8057.82
9005294,5029653,200167,2025-04-08,damaged_delivery,1945.82
9005295,5046736,200095,2026-03-16,damaged_delivery,3084.05
9005296,5040624,200003,2025-09-01,wrong_size,8757.34
9005297,5009380,200079,2026-06-30,not_as_described,2903.88
9005298,5041373,200032,2026-01-21,not_as_described,3528.55
9005299,5004396,200065,2025-09-13,changed_mind,7434.01
9005300,5018578,200110,2026-01-29,damaged_delivery,1797.32
9005301,5011568,200056,2025-07-18,wrong_size,2493.86
9005302,5006404,200226,2025-09-03,changed_mind,2640.59
9005303,5021219,200182,2026-05-23,wrong_size,2096.68
9005304,5020457,200167,2026-02-08,changed_mind,3362.25
9005305,5024500,200237,2026-04-06,defect,6119.1
9005306,5037417,200143,2026-04-29,changed_mind,16474.74
9005307,5020404,200221,2025-12-09,changed_mind,4700.84
9005308,5010420,200132,2025-11-20,damaged_delivery,1387.39
9005309,5050739,200069,2026-01-02,defect,2134.52
9005310,5000073,200104,2025-09-12,not_as_described,1185.15
9005311,5040702,200125,2026-03-22,changed_mind,809.98
9005312,5032892,200040,2025-10-27,defect,1214.65
9005313,5005353,200050,2025-08-07,not_as_described,2191.7
9005314,5034583,200040,2026-05-17,damaged_delivery,383.8
9005315,5006689,200016,2025-07-03,damaged_delivery,6488.34
9005316,5059539,200230,2025-06-08,wrong_size,1361.95
9005317,5025784,200046,2026-02-12,changed_mind,27877.25
9005318,5044379,200102,2025-08-17,changed_mind,2751.23
9005319,5000534,200026,2025-02-06,wrong_size,3395.71
9005320,5030580,200093,2026-05-07,wrong_size,4778.69
9005321,5001078,200107,2025-10-17,damaged_delivery,1629.42
9005322,5006494,200237,2025-10-24,damaged_delivery,5351.69
9005323,5020769,200046,2026-04-29,defect,10756.72
9005324,5049828,200003,2025-07-19,wrong_size,16110.34
9005325,5022220,200134,2025-11-11,changed_mind,1024.65
9005326,5009406,200057,2025-05-29,changed_mind,8556.25
9005327,5018964,200104,2025-08-23,not_as_described,1362.13
9005328,5006183,200175,2025-06-18,defect,3042.96
9005329,5007044,200094,2026-05-30,wrong_size,1263.27
9005330,5011801,200101,2026-03-06,changed_mind,1003.47
9005331,5041671,200059,2026-06-09,defect,4729.2
9005332,5047030,200147,2025-01-20,not_as_described,2399.6
9005333,5015355,200066,2025-02-25,defect,1100.94
9005334,5024186,200094,2025-07-31,changed_mind,2104.49
9005335,5012472,200223,2026-06-17,wrong_size,5167.51
9005336,5049330,200004,2026-01-22,damaged_delivery,1293.4
9005337,5052681,200132,2025-02-11,damaged_delivery,1021.37
9005338,5024954,200035,2025-07-11,defect,2989.42
9005339,5017912,200145,2025-04-21,defect,27011.75
9005340,5006280,200178,2025-12-15,defect,5452.52
9005341,5032637,200223,2026-04-28,defect,4932.07
9005342,5026659,200112,2026-05-22,not_as_described,26506.15
9005343,5038977,200106,2026-03-18,not_as_described,2721.37
9005344,5005644,200010,2025-04-12,defect,3191.94
9005345,5010411,200128,2026-05-19,changed_mind,2684.8
9005346,5055717,200100,2025-04-25,wrong_size,3308.87
9005347,5022343,200171,2025-12-07,changed_mind,3113.34
9005348,5003278,200087,2025-05-12,defect,1408.35
9005349,5018114,200034,2026-01-21,damaged_delivery,1877.34
9005350,5024342,200141,2025-09-20,not_as_described,1239.92
9005351,5007981,200111,2025-04-17,damaged_delivery,16765.01
9005352,5031364,200052,2026-05-26,changed_mind,2542.48
9005353,5056871,200150,2025-10-19,changed_mind,4305.69
9005354,5005737,200032,2025-04-25,not_as_described,1263.56
9005355,5046153,200162,2026-02-07,defect,2306.64
9005356,5020691,200110,2025-01-18,wrong_size,1316.59
9005357,5054260,200003,2026-04-12,changed_mind,24147.69
9005358,5001793,200129,2026-04-05,defect,3059.47
9005359,5031898,200099,2026-04-13,damaged_delivery,3335.83
9005360,5052372,200141,2025-11-20,changed_mind,1213.94
9005361,5018407,200121,2025-05-14,changed_mind,2195.75
9005362,5032430,200061,2025-02-27,changed_mind,1527.12
9005363,5039763,200134,2025-03-03,damaged_delivery,2013.18
9005364,5006408,200063,2025-03-30,defect,6908.35
9005365,5042981,200229,2025-01-19,damaged_delivery,4213.26
9005366,5057992,200178,2026-02-08,not_as_described,1621.95
9005367,5004817,200233,2025-10-15,changed_mind,8679.07
9005368,5029327,200220,2025-05-17,not_as_described,3047.15
9005369,5025458,200217,2026-04-22,defect,2988.47
9005370,5023527,200023,2025-02-08,wrong_size,1249.55
9005371,5056157,200102,2026-05-17,damaged_delivery,3234.4
9005372,5036469,200223,2026-06-01,changed_mind,15067.61
9005373,5046156,200246,2025-07-30,defect,1068.61
9005374,5004122,200135,2025-04-23,wrong_size,3941.5
9005375,5042826,200057,2025-04-30,wrong_size,9651.24
9005376,5030457,200202,2025-12-08,defect,683.94
9005377,5002619,200057,2025-05-30,not_as_described,7501.12
9005378,5028878,200225,2026-06-18,damaged_delivery,14452.28
9005379,5040505,200028,2025-11-12,not_as_described,4269.96
9005380,5037210,200033,2026-04-14,changed_mind,10388.51
9005381,5019846,200191,2026-02-14,damaged_delivery,2096.78
9005382,5037199,200030,2025-04-05,defect,1373.4
9005383,5008792,200118,2025-04-15,damaged_delivery,1055.4
9005384,5025832,200022,2025-04-07,defect,6170.14
9005385,5051209,200077,2025-04-12,not_as_described,5673.31
9005386,5052968,200211,2025-03-21,not_as_described,3519.88
9005387,5007768,200074,2025-08-29,changed_mind,1842.23
9005388,5055199,200155,2026-04-11,wrong_size,16330.97
9005389,5043681,200047,2025-10-17,not_as_described,6896.84
9005390,5045278,200018,2025-03-23,defect,1612.44
9005391,5053559,200244,2025-03-25,damaged_delivery,1509.45
9005392,5046004,200017,2025-08-11,defect,22569.42
9005393,5031138,200222,2025-09-26,not_as_described,4363.7
9005394,5027773,200234,2025-04-17,not_as_described,1591.47
9005395,5041741,200028,2025-05-14,wrong_size,6530.44
9005396,5053056,200115,2025-04-05,not_as_described,6597.53
9005397,5033198,200101,2025-11-11,changed_mind,1401.93
9005398,5050705,200120,2026-03-26,changed_mind,3897.95
9005399,5040615,200034,2025-12-31,defect,7262.58
9005400,5001152,200096,2025-10-01,damaged_delivery,725.95
9005401,5040177,200033,2025-05-26,damaged_delivery,19222.5
9005402,5021904,200092,2026-05-30,not_as_described,4768.54
9005403,5054266,200027,2026-06-12,damaged_delivery,1501.31
9005404,5010438,200031,2025-10-15,wrong_size,752.73
9005405,5050535,200168,2025-02-02,changed_mind,3789.27
9005406,5004952,200036,2026-06-03,changed_mind,866.5
9005407,5055572,200055,2026-01-06,damaged_delivery,12351.68
9005408,5017483,200138,2026-03-04,defect,10668.96
9005409,5032299,200125,2026-03-16,wrong_size,638.5
9005410,5049984,200193,2026-01-03,changed_mind,1488.93
9005411,5030316,200101,2025-11-26,defect,450.85
9005412,5035693,200008,2026-02-17,not_as_described,6048.7
9005413,5033124,200128,2025-05-26,changed_mind,2245.94
9005414,5055138,200186,2026-05-19,wrong_size,2651.42
9005415,5020586,200052,2026-05-20,changed_mind,658.63
9005416,5022752,200100,2025-04-21,wrong_size,1861.28
9005417,5046277,200016,2025-04-28,not_as_described,7932.4
9005418,5054846,200016,2026-02-13,wrong_size,14928.18
9005419,5043681,200047,2025-05-30,defect,5036.96
9005420,5026763,200239,2025-02-14,damaged_delivery,4346.62
9005421,5022939,200100,2026-05-08,defect,1965.76
9005422,5002953,200099,2025-09-27,damaged_delivery,4458.48
9005423,5003565,200151,2025-09-30,not_as_described,2721.4
9005424,5000316,200094,2026-02-20,damaged_delivery,772.45
9005425,5044528,200213,2025-07-01,defect,2065.12
9005426,5010219,200198,2025-04-06,not_as_described,1482.0
9005427,5055164,200014,2025-12-12,damaged_delivery,8817.68
9005428,5041954,200156,2026-05-27,damaged_delivery,736.57
9005429,5016658,200175,2025-04-29,wrong_size,3049.78
9005430,5009943,200074,2025-10-21,changed_mind,2277.74
9005431,5021401,200195,2025-05-28,changed_mind,17528.31
9005432,5020833,200176,2026-04-26,not_as_described,1875.72
9005433,5045925,200242,2025-11-22,not_as_described,5972.14
9005434,5009766,200184,2025-02-10,not_as_described,8053.78
9005435,5034300,200164,2025-10-31,changed_mind,3226.59
9005436,5052710,200214,2026-05-22,changed_mind,28920.49
9005437,5013713,200141,2025-12-02,defect,2267.13
9005438,5015577,200007,2025-03-01,changed_mind,2742.39
9005439,5025580,200048,2025-03-27,not_as_described,3329.14
9005440,5058637,200029,2025-10-26,not_as_described,13225.68
9005441,5009409,200236,2026-02-18,wrong_size,4026.35
9005442,5027903,200182,2025-09-23,not_as_described,3365.46
9005443,5012085,200012,2025-03-26,not_as_described,2630.29
9005444,5050101,200159,2025-12-28,not_as_described,2466.45
9005445,5058328,200224,2026-05-27,changed_mind,1322.2
9005446,5055739,200115,2025-03-20,damaged_delivery,2188.29
9005447,5025418,200017,2025-04-11,not_as_described,18394.01
9005448,5045542,200006,2025-03-25,wrong_size,1339.08
9005449,5016480,200176,2026-04-06,defect,1646.6
9005450,5049221,200061,2025-09-10,damaged_delivery,1933.4
9005451,5035877,200158,2025-07-18,wrong_size,9084.43
9005452,5010256,200161,2025-10-18,not_as_described,2382.45
9005453,5048395,200235,2025-04-07,changed_mind,2520.21
9005454,5039358,200183,2026-05-30,changed_mind,1837.12
9005455,5049453,200222,2026-05-28,not_as_described,3107.54
9005456,5029709,200134,2026-04-28,changed_mind,1097.67
9005457,5038931,200081,2025-06-09,damaged_delivery,2773.99
9005458,5007037,200014,2026-03-08,not_as_described,42682.82
9005459,5035158,200239,2026-06-23,not_as_described,1406.14
9005460,5042269,200139,2025-08-12,changed_mind,6320.53
9005461,5037654,200012,2026-01-28,changed_mind,2266.16
9005462,5026042,200208,2025-08-18,wrong_size,4635.58
9005463,5020566,200043,2025-01-22,damaged_delivery,9286.96
9005464,5036879,200081,2025-11-26,not_as_described,2836.23
9005465,5023886,200117,2026-01-11,changed_mind,984.82
9005466,5030859,200108,2026-03-14,damaged_delivery,8880.3
9005467,5015656,200034,2026-03-17,not_as_described,2328.06
9005468,5027092,200078,2025-08-23,defect,4054.77
9005469,5035937,200077,2025-06-15,not_as_described,13985.51
9005470,5031419,200029,2025-08-21,defect,14267.56
9005471,5005276,200012,2025-09-14,defect,2464.03
9005472,5050018,200174,2026-04-25,damaged_delivery,2937.31
9005473,5025523,200110,2025-07-19,not_as_described,1622.53
9005474,5031716,200204,2025-04-27,wrong_size,2394.59
9005475,5001811,200005,2026-03-04,not_as_described,6374.76
9005476,5037385,200113,2025-10-14,wrong_size,2071.18
9005477,5000947,200127,2025-01-29,not_as_described,6940.12
9005478,5010362,200077,2025-02-09,not_as_described,7901.51
9005479,5045440,200066,2025-02-26,not_as_described,2382.1
9005480,5025860,200005,2025-03-13,defect,2683.5
9005481,5046534,200123,2025-07-10,changed_mind,5541.23
9005482,5029342,200243,2026-04-02,changed_mind,1509.19
9005483,5039946,200138,2025-08-01,defect,5464.2
9005484,5009905,200244,2025-06-16,changed_mind,5580.19
9005485,5011038,200225,2025-08-08,not_as_described,4462.61
9005486,5016197,200076,2025-09-11,changed_mind,770.01
9005487,5021677,200123,2025-06-19,changed_mind,19223.31
9005488,5046950,200226,2025-09-01,wrong_size,769.96
9005489,5028291,200128,2025-07-20,defect,4108.98
9005490,5003811,200047,2025-09-21,wrong_size,19692.03
9005491,5052732,200119,2026-03-07,not_as_described,2423.54
9005492,5034693,200172,2026-03-25,defect,4045.46
9005493,5005738,200062,2025-07-26,not_as_described,2879.8
9005494,5043599,200163,2025-08-16,changed_mind,2395.68
9005495,5015506,200162,2025-12-15,changed_mind,4719.21
9005496,5006256,200037,2025-09-16,wrong_size,808.07
9005497,5052263,200076,2025-12-28,changed_mind,1729.79
9005498,5055823,200033,2026-02-16,changed_mind,20157.02
9005499,5050300,200170,2025-08-22,damaged_delivery,763.39
9005500,5001027,200125,2025-03-14,damaged_delivery,578.39
9005501,5032297,200158,2026-03-12,defect,4942.05
9005502,5044178,200235,2025-10-02,wrong_size,2167.79
9005503,5034453,200059,2025-12-05,not_as_described,3285.34
9005504,5045261,200040,2025-04-28,damaged_delivery,1162.68
9005505,5016739,200101,2026-06-15,not_as_described,921.24
9005506,5057082,200154,2025-01-12,wrong_size,3727.8
9005507,5052234,200004,2026-01-15,not_as_described,2240.71
9005508,5026118,200221,2025-05-11,wrong_size,3732.36
9005509,5048217,200161,2026-03-29,damaged_delivery,2058.79
9005510,5008879,200164,2025-12-22,not_as_described,1018.47
9005511,5002437,200065,2025-08-17,not_as_described,3161.97
9005512,5021668,200200,2026-02-26,defect,3627.63
9005513,5040645,200061,2025-02-05,defect,2840.3
9005514,5056689,200059,2025-12-15,not_as_described,2759.33
9005515,5049055,200076,2026-03-08,defect,1413.46
9005516,5045601,200179,2026-05-19,defect,1151.02
9005517,5056057,200155,2026-04-14,damaged_delivery,16495.59
9005518,5000465,200177,2025-12-02,changed_mind,4898.56
9005519,5015126,200186,2025-09-07,not_as_described,1765.75
9005520,5004820,200039,2026-05-21,changed_mind,826.26
9005521,5012253,200133,2025-04-22,wrong_size,13537.81
9005522,5018591,200136,2025-12-05,defect,558.37
9005523,5042182,200025,2026-03-06,damaged_delivery,4648.33
9005524,5019802,200001,2025-03-05,defect,1952.2
9005525,5047847,200237,2025-09-26,defect,7473.96
9005526,5007074,200071,2025-02-09,defect,2503.77
9005527,5051534,200030,2025-10-18,not_as_described,2185.29
9005528,5048696,200189,2026-04-18,changed_mind,3707.66
9005529,5055480,200106,2025-12-06,changed_mind,2743.82
9005530,5043524,200179,2025-07-31,damaged_delivery,436.1
9005531,5051697,200212,2025-08-26,changed_mind,7162.87
9005532,5039104,200241,2026-04-28,changed_mind,4225.46
9005533,5028502,200239,2025-03-07,not_as_described,1727.3
9005534,5014532,200042,2025-02-17,defect,2308.7
9005535,5006417,200125,2026-02-14,not_as_described,1549.01
9005536,5041097,200002,2025-05-21,not_as_described,611.48
9005537,5024038,200244,2025-06-08,changed_mind,5286.1
9005538,5005316,200085,2025-07-18,defect,14791.95
9005539,5000192,200154,2026-04-08,changed_mind,1076.83
9005540,5039947,200034,2025-10-27,damaged_delivery,5975.29
9005541,5015661,200015,2026-04-08,changed_mind,6053.49
9005542,5030771,200076,2026-04-26,changed_mind,1703.2
9005543,5030551,200103,2025-02-03,changed_mind,1339.12
9005544,5018216,200060,2026-03-31,changed_mind,5236.35
9005545,5058998,200129,2025-07-12,defect,5272.5
9005546,5048421,200110,2025-12-24,wrong_size,571.84
9005547,5046900,200009,2025-09-19,changed_mind,3785.54
9005548,5045189,200207,2026-01-26,changed_mind,1871.32
9005549,5039001,200166,2025-09-16,defect,2661.32
9005550,5048352,200204,2025-10-12,not_as_described,1074.48
9005551,5014599,200122,2026-05-22,changed_mind,6763.2
9005552,5021669,200098,2025-12-11,damaged_delivery,921.24
9005553,5023886,200117,2026-01-27,damaged_delivery,825.7
9005554,5049292,200118,2025-12-23,defect,577.84
9005555,5057272,200140,2025-07-23,changed_mind,3471.65
9005556,5058904,200213,2025-07-08,wrong_size,2183.0
9005557,5010684,200141,2026-02-19,damaged_delivery,2796.31
9005558,5015631,200004,2025-03-09,changed_mind,2270.02
9005559,5009727,200211,2025-08-23,defect,6051.45
9005560,5026127,200076,2026-01-19,damaged_delivery,710.69
9005561,5027385,200061,2025-07-19,changed_mind,2477.68
9005562,5058239,200115,2025-07-23,damaged_delivery,2091.24
9005563,5029464,200081,2025-02-10,defect,1564.59
9005564,5033001,200152,2025-03-31,defect,6222.68
9005565,5007738,200020,2025-04-16,wrong_size,2193.79
9005566,5004172,200182,2026-05-14,wrong_size,1915.84
9005567,5013380,200231,2025-12-22,not_as_described,392.6
9005568,5015891,200037,2025-01-28,changed_mind,2828.29
9005569,5055490,200049,2025-03-10,not_as_described,1228.28
9005570,5023345,200206,2026-02-01,changed_mind,516.79
9005571,5006111,200045,2025-09-17,defect,6311.32
9005572,5005912,200182,2025-02-19,damaged_delivery,1728.95
9005573,5035585,200223,2025-07-02,not_as_described,5173.48
9005574,5005333,200051,2026-01-24,wrong_size,2859.42
9005575,5049817,200167,2025-10-01,not_as_described,1264.76
9005576,5040403,200198,2025-01-21,not_as_described,1407.99
9005577,5050909,200082,2026-04-04,damaged_delivery,2937.51
9005578,5038672,200169,2025-11-12,not_as_described,4802.27
9005579,5046784,200190,2025-03-08,changed_mind,11386.5
9005580,5030644,200141,2025-07-26,not_as_described,2328.65
9005581,5029915,200090,2025-05-22,changed_mind,8236.38
9005582,5049228,200239,2025-10-13,damaged_delivery,3495.81
9005583,5019986,200245,2025-10-08,not_as_described,1815.16
9005584,5053521,200151,2026-03-13,not_as_described,1385.64
9005585,5039884,200209,2025-06-26,not_as_described,7647.93
9005586,5047053,200179,2025-05-18,not_as_described,837.27
9005587,5052236,200183,2025-07-24,not_as_described,1576.44
9005588,5003762,200158,2025-12-21,not_as_described,2955.64
9005589,5038870,200230,2026-05-24,defect,1754.63
9005590,5017145,200026,2026-02-13,defect,10333.9
9005591,5008593,200239,2025-09-16,defect,1852.29
9005592,5055509,200177,2026-01-10,not_as_described,7997.66
9005593,5014862,200095,2025-03-27,damaged_delivery,1112.48
9005594,5010004,200233,2025-06-11,not_as_described,9153.19
9005595,5014553,200081,2026-04-02,not_as_described,1773.52
9005596,5040723,200202,2026-01-31,changed_mind,822.04
9005597,5035307,200119,2025-12-06,wrong_size,4369.15
9005598,5057470,200220,2026-01-02,defect,2901.61
9005599,5050324,200114,2026-05-10,not_as_described,24840.33
9005600,5002856,200191,2025-07-22,defect,1963.51
9005601,5028718,200222,2025-12-11,wrong_size,2886.46
9005602,5003470,200194,2025-02-06,changed_mind,34090.9
9005603,5028572,200227,2025-05-17,not_as_described,2566.42
9005604,5023063,200185,2026-04-21,damaged_delivery,6215.34
9005605,5051447,200206,2026-01-22,damaged_delivery,601.11
9005606,5056444,200175,2025-04-07,defect,1211.55
9005607,5027811,200241,2025-08-31,wrong_size,2078.77
9005608,5022393,200247,2025-06-14,wrong_size,3408.26
9005609,5057487,200200,2025-02-07,not_as_described,5750.55
9005610,5044538,200002,2026-01-03,changed_mind,808.49
9005611,5041501,200062,2025-11-29,changed_mind,2556.43
9005612,5030927,200069,2025-07-05,damaged_delivery,2241.08
9005613,5028826,200131,2026-05-11,wrong_size,4711.37
9005614,5014412,200016,2025-05-17,damaged_delivery,15490.33
9005615,5029189,200184,2025-05-20,defect,2320.9
9005616,5010853,200118,2026-01-14,changed_mind,1450.62
9005617,5031585,200077,2026-06-15,defect,6281.25
9005618,5035339,200041,2025-11-13,wrong_size,856.61
9005619,5021299,200021,2026-05-27,damaged_delivery,7819.88
9005620,5032692,200028,2026-04-14,changed_mind,3435.67
9005621,5010110,200072,2026-04-21,damaged_delivery,4374.83
9005622,5002659,200075,2025-01-25,damaged_delivery,1129.85
9005623,5013981,200202,2026-01-24,wrong_size,784.29
9005624,5012316,200148,2026-06-30,defect,1509.23
9005625,5052185,200110,2025-12-22,wrong_size,824.84
9005626,5004602,200219,2025-10-03,changed_mind,8364.26
9005627,5023152,200025,2025-07-09,changed_mind,10595.02
9005628,5001029,200144,2025-09-29,changed_mind,5170.24
9005629,5046696,200005,2026-02-16,changed_mind,6797.98
9005630,5045243,200100,2025-06-26,damaged_delivery,1602.28
9005631,5036045,200214,2025-07-28,not_as_described,13078.12
9005632,5004270,200222,2025-03-29,damaged_delivery,2593.71
9005633,5049304,200082,2026-02-17,damaged_delivery,6505.35
9005634,5026380,200223,2025-03-05,changed_mind,9800.84
9005635,5034453,200059,2026-03-04,wrong_size,4376.91
9005636,5041815,200162,2025-10-02,changed_mind,7530.4
9005637,5050239,200098,2025-04-04,defect,981.07
9005638,5014743,200220,2025-10-23,not_as_described,2855.69
9005639,5028045,200176,2025-03-16,not_as_described,1727.6
9005640,5010755,200242,2025-07-04,damaged_delivery,2829.55
9005641,5006227,200088,2025-01-16,changed_mind,5584.24
9005642,5046060,200071,2025-12-31,not_as_described,6422.59
9005643,5039661,200056,2025-04-03,defect,1847.85
9005644,5015947,200204,2025-01-17,damaged_delivery,1144.2
9005645,5023509,200142,2026-03-27,wrong_size,2894.6
9005646,5037848,200102,2025-10-03,changed_mind,8134.76
9005647,5007212,200074,2026-05-22,wrong_size,7437.46
9005648,5045768,200156,2025-06-19,changed_mind,901.8
9005649,5045802,200016,2026-01-01,damaged_delivery,7072.64
9005650,5055618,200181,2025-01-22,defect,935.34
9005651,5058752,200116,2025-03-14,defect,1129.38
9005652,5035205,200195,2026-05-07,defect,26750.28
9005653,5002541,200225,2025-08-29,wrong_size,10046.64
9005654,5028254,200156,2025-08-01,damaged_delivery,1589.4
9005655,5016513,200245,2026-04-12,wrong_size,1186.11
9005656,5049015,200151,2026-04-01,damaged_delivery,2907.75
9005657,5007269,200096,2025-08-24,damaged_delivery,1767.59
9005658,5007099,200161,2026-03-12,wrong_size,8382.37
9005659,5013551,200229,2026-05-29,wrong_size,7111.03
9005660,5048338,200006,2026-05-04,changed_mind,2389.56
9005661,5012124,200239,2025-09-18,defect,1603.68
9005662,5014839,200203,2026-03-09,changed_mind,480.29
9005663,5051928,200031,2025-08-11,wrong_size,1189.3
9005664,5027603,200150,2025-12-13,not_as_described,8176.91
9005665,5021593,200024,2026-04-19,damaged_delivery,1711.15
9005666,5020993,200131,2025-01-14,defect,2475.68
9005667,5041168,200219,2025-06-03,not_as_described,2362.55
9005668,5031540,200236,2025-04-05,damaged_delivery,4403.1
9005669,5034010,200241,2026-01-25,wrong_size,3688.81
9005670,5057942,200225,2025-11-05,changed_mind,8619.97
9005671,5050692,200201,2026-04-12,defect,1278.96
9005672,5046813,200156,2025-08-25,changed_mind,721.18
9005673,5056042,200111,2026-04-05,changed_mind,8262.06
9005674,5029517,200120,2026-06-10,changed_mind,11287.37
9005675,5033575,200007,2025-04-03,damaged_delivery,1956.14
9005676,5037319,200159,2025-09-08,changed_mind,1483.01
9005677,5009155,200124,2026-05-08,damaged_delivery,2540.45
9005678,5027430,200064,2025-05-29,wrong_size,4004.27
9005679,5030816,200054,2025-03-05,not_as_described,3735.27
